danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,names,cluster
0.859,0.665,-8.101,0.0414,0.131,0.000545,0.117,0.962,118.012,4rvCmVW04xgYTrQL6owidL,177966,Lekker eigenwijs,2
0.747,0.758,-5.43,0.124,0.0321,0.0,0.109,0.601,131.733,7sEe6B2uzEziUaMAszvnF7,147576,Chin Chin,0
0.525,0.66,-7.094,0.111,0.468,3.3e-06,0.128,0.458,123.787,5o0osRx8kYJTOqlOSggr9Z,166881,Carry You Home,0
0.672,0.838,-5.246,0.0449,0.0334,0.0,0.06,0.783,139.978,1sqe31TzOsjCeex1INgmsq,195859,Hier Mag Alles,2
0.707,0.68,-6.203,0.0884,0.274,0.0,0.0932,0.62,125.058,3nHuKdFJZm78CoeBnDcFKe,184578,Bad Dreams,2
0.694,0.81,-5.338,0.0295,0.0353,0.0,0.367,0.805,124.026,2K7HqkHEUfz7c4BzEO33Qd,193695,Alleen Met Jou,2
0.849,0.909,-4.664,0.0649,0.0289,5.48e-05,0.19,0.823,126.006,6HfzAzEWhwo19n2jrJnM7k,149732,Huisfeestje,0
0.793,0.779,-4.609,0.0581,0.279,0.000311,0.314,0.687,142.002,1bJRd2ey6ER7neSxZwYdAG,138247,Kisses (feat. bbyclose),0
0.84,0.856,-3.743,0.112,0.215,0.00071,0.0651,0.794,127.046,2hIFhSltVcRU1oJ3kf8Zy4,131796,Sugardaddy,0
0.626,0.522,-7.517,0.027,0.0495,0.00832,0.12,0.294,121.154,49S3znqBAQyPyMpEuKeyJ6,237803,feelslikeimfallinginlove,1
0.836,0.441,-10.298,0.197,0.511,0.177,0.0776,0.557,130.105,6QZRtzAAHjWQ5NOCBflPNP,133846,Vaag,0
0.745,0.52,-8.048,0.0559,0.0674,5.06e-05,0.0746,0.673,135.956,7xrEnNo99wrmIs8ZK3RZMK,233472,WE PRAY,1
0.681,0.714,-4.617,0.0309,0.0375,0.0,0.232,0.554,129.976,331l3xABO0HMr1Kkyh2LZq,149668,I Don't Wanna Wait,0
0.911,0.584,-4.841,0.208,0.0185,0.0259,0.0734,0.571,107.038,4jNM7Zdqo6qsotBbUBlKHT,144675,NASA,0
0.675,0.779,-4.3,0.064,0.464,0.0,0.083,0.702,91.853,5dDTrE9ePpX0nGY1naajL0,174938,Contigo,2
0.591,0.627,-5.146,0.0866,0.0345,0.0,0.122,0.671,125.229,4H2PRajV6vpiZ2CTyqtxGq,145354,PRETTY GIRLS,0
0.687,0.747,-5.496,0.0883,0.056,1.34e-06,0.11,0.56,66.495,3LWVXp636uLT356Rj08Jaz,207348,Be Mine,2
0.79,0.831,-4.185,0.044,0.312,0.0,0.0797,0.872,124.987,2HRgqmZQC0MC7GeNuDIXHN,183551,Seven (feat. Latto) (Explicit Ver.),2
0.79,0.915,-2.251,0.146,0.0366,0.0,0.0785,0.726,97.47,1agDCV4zQqaFwJQNsTgmL1,182841,Smeraldo Garden Marching Band (feat. Loco),2
0.853,0.824,-3.287,0.103,0.0322,0.0,0.0859,0.888,108.044,01qFKNWq73UfEslI0GvumE,201812,3D (feat. Jack Harlow),2
0.711,0.809,-4.389,0.0955,0.0447,0.0,0.339,0.816,106.017,2KslE17cAJNHTsI2MI0jb2,206020,Standing Next to You,2
0.535,0.963,-3.363,0.0798,0.000873,0.0,0.137,0.614,80.002,1k68vKHNQXU5CHqcM7Yp7N,189934,HAPPY,2
0.716,0.531,-6.051,0.0367,0.391,0.0,0.0691,0.431,87.984,6qafqn8bBMy7t5c5WqpyRk,223302,Closer Than This,2
0.372,0.567,-4.211,0.0361,0.142,0.0,0.0871,0.0928,172.024,7gMfVc4zfNIxuMyMGglOHa,144624,Rebirth (Intro),0
0.68,0.719,-6.078,0.0708,0.132,0.0,0.0295,0.8,87.016,3d2bsbugow8JiNvuaRupFH,188400,Slow Dance (feat. Sofia Carson),2
0.658,0.86,-3.183,0.0787,0.0355,0.0,0.0664,0.737,147.955,1lTBkwEm0wim9RsMXqtqWy,188320,My Name is Malguem,2
0.802,0.899,-2.223,0.126,0.00953,0.000291,0.101,0.531,130.047,4gxEY3Mh5FZZDAJAKPNrCS,164554,CRAZY,0
0.672,0.801,-3.968,0.0413,0.0539,0.0,0.131,0.415,140.025,6oNLSQX8bcAdbCElZYju3v,174147,Supersonic,2
0.786,0.836,-5.839,0.0633,0.558,0.444,0.684,0.921,92.002,45zLrK0668WQ5JFMyiYmCS,78492,Interlude : Showtime,0
0.699,0.708,-4.182,0.0496,0.185,8.43e-06,0.0921,0.863,108.887,5ocSQW5sIUIOFojwXEz9Ki,191000,Supernatural,2
0.744,0.747,-4.281,0.0824,0.00691,2.03e-06,0.0739,0.368,120.077,58b0gBwBVjQfbbCU4xIvoy,178880,Supernova,2
0.354,0.232,-7.656,0.0329,0.79,0.0,0.127,0.342,171.198,3vnaEaDxMKdBhqA1t0uAwl,235053,Warmth,1
0.586,0.816,-4.513,0.0456,0.00921,1.08e-06,0.081,0.407,128.021,2PlsVMcOn6ujc2UEYs2Yat,235333,Home,1
0.599,0.822,-5.031,0.0512,0.0316,0.0,0.319,0.664,124.907,21ewxM3YvcdTj7cC0XwznO,205440,Do or Die,2
0.797,0.668,-5.819,0.0687,0.257,0.0,0.0876,0.69,131.067,1aKvZDoLGkNMxoRYgkckZG,160688,Magnetic,0
0.557,0.343,-9.641,0.0362,0.664,5.89e-05,0.122,0.112,64.961,4WUpMUjdoi47LY7gBQBXe3,220309,Grain of Sand,2
0.803,0.895,-2.888,0.0623,0.0816,5.67e-06,0.154,0.757,124.994,38tXZcL1gZRfbqfOG0VMTH,219027,How Sweet,2
0.507,0.87,-2.277,0.0346,0.374,0.0,0.271,0.663,133.091,6auT8cRBu3BgPRBrdVBY15,244500,London Boy,1
0.676,0.425,-6.397,0.0278,0.545,0.0,0.117,0.453,110.051,10I5rhhFoWZDIN3kEc6Dbo,184076,Who (Acoustic Remix),2
0.629,0.733,-5.445,0.0419,0.0025,0.0,0.357,0.362,120.001,3Ua0m0YmEjrMi9XErKcNiR,212241,Like Crazy,2
0.65,0.806,-3.546,0.0333,0.018,0.0,0.0889,0.755,115.986,1MC8JLPV4fbvVBqvGSLoDf,171995,Who (Rock Remix),2
0.633,0.607,-6.182,0.0532,0.183,1.38e-06,0.167,0.363,74.029,2N0SPREDYqILVEFSsWF5N5,182293,Love Me Again,2
0.595,0.758,-4.488,0.035,0.0378,0.0,0.0561,0.377,132.01,6je5cTal6PyeITNrOzkCoS,217068,Welcome to the Show,2
0.761,0.588,-5.989,0.0477,0.00279,0.664,0.131,0.762,116.016,1Px44tw80Q4rcCl8FxDGOi,170888,Who (Instrumental),2
0.638,0.862,-4.712,0.0361,0.0347,0.000101,0.258,0.596,119.986,1ySWoGgrduSzvtJ3PUzO41,166809,Who (Shibuyakei Remix),0
0.696,0.789,-2.052,0.0668,0.0608,2.7e-06,0.11,0.461,91.989,3ncznKQDrj2wE5Gz5kf6LJ,196467,Armageddon,2
0.739,0.904,-2.655,0.0442,0.549,1.03e-05,0.0948,0.788,167.033,6aJn7Cst74cj4lNIiPRgav,129883,Touch,0
0.651,0.851,-2.48,0.0508,0.0458,0.0,0.199,0.618,110.005,2isRbZIIU4PqPrECffn7QO,177954,Who (Beautiful Mind Remix),2
0.809,0.733,-5.205,0.0446,0.0084,8.07e-06,0.391,0.578,130.099,72gPDy1zVt95zVNali0IhK,172074,MEOW,2
0.659,0.751,-5.461,0.0337,0.0198,0.0,0.182,0.802,115.951,7KZNgri6Jxw88FAfATw6i9,188498,Who (Funky Remix),2
0.54,0.353,-5.224,0.0258,0.332,0.0,0.145,0.137,137.859,3TQHPUEVdvdq8ejwEcHUlL,250573,If I have you only (My love X Nerd Connection),1
0.697,0.82,-4.502,0.0308,0.1,0.0,0.0631,0.502,136.054,74X2u8JMVooG2QbjRxXwR8,159080,Perfect Night,0
0.522,0.977,-2.715,0.0556,0.00681,0.0,0.243,0.729,175.025,18x0Z8JUwLA2LhgsIHbNy3,205589,Time of Our Life -Japanese ver.- - Japanese ver.,2
0.471,0.948,-2.62,0.0394,0.00609,0.0,0.116,0.741,184.926,0T6J3Ipbe06lm7p3grH2bg,165587,Melt Down,0
0.702,0.701,-3.86,0.0758,0.391,0.0,0.132,0.595,99.971,4e1aewX6ATPcdfQIqr7gqO,157120,Sticky,0
0.698,0.741,-3.941,0.0293,0.561,0.0,0.117,0.513,102.992,2tA3NP12r4niSRhb9Y6AoY,206400,Polaroid,2
0.575,0.45,-9.306,0.0259,0.531,6.59e-05,0.124,0.263,132.039,5LrN7yUQAzvthd4QujgPFr,242485,Here With Me,1
0.656,0.436,-11.141,0.0744,0.845,0.0,0.221,0.196,109.239,0QzuaeCEEOV40Pn7IvKEny,171743,double take,2
0.401,0.394,-6.655,0.0324,0.748,0.0,0.0993,0.327,129.74,2RLdkXSaiQjRbey5pvP8Kt,274387,If We Ever Meet Again,1
0.46,0.615,-3.472,0.0331,0.0633,0.0,0.109,0.414,167.927,3FR2yqZsG07NhXz7uPyUyC,283160,You Were Beautiful,1
0.814,0.641,-5.957,0.111,0.027,0.0,0.0993,0.183,133.854,3r8RuvgbX9s7ammBn07D3W,185507,Ditto,2
0.708,0.95,-2.047,0.168,0.147,0.0,0.438,0.865,169.914,14JWdvYsWAx7csssKvakQK,170821,SILLY BOY,2
0.557,0.77,-2.776,0.234,0.613,0.000813,0.12,0.568,150.056,265p7dXIc7D7TUBqmXmN4B,188852,GUZMAN,2
0.818,0.828,-2.635,0.0983,0.234,1.85e-05,0.0829,0.784,92.475,39zEhtL1tPzBUD8T1ZOWKR,103782,PULVO,0
0.391,0.458,-9.436,0.059,0.879,0.000158,0.0791,0.289,128.985,2acUYxCZbgndtm70LgCCbS,157579,Xiliometra,0
0.859,0.749,-5.925,0.22,0.602,1.58e-05,0.135,0.7,138.993,5PuO3krQlVdYAblwsbbq4m,112300,Book of ra,0
0.712,0.807,-2.616,0.217,0.414,0.0,0.15,0.507,180.09,31QZiTirBKcHoVcZLROe9s,173333,SPORT PLUS,2
0.682,0.746,-5.614,0.183,0.0507,0.0,0.0495,0.584,175.033,2LNf69ZnFFK6qKH9qW3GSK,180000,LALE,2
0.913,0.753,-4.802,0.197,0.146,0.0,0.073,0.667,101.963,5IEfvd0RtX7WITYPiM2cN4,141176,Rabanne,0
0.644,0.488,-8.408,0.0456,0.775,6.18e-06,0.149,0.255,106.011,0ZK2jpmk44WBUfe2UV30AY,189623,Vorias,2
0.807,0.799,-7.011,0.0824,0.0593,4.46e-06,0.524,0.834,106.942,1XtVtRtoHFOnn8plAirGWb,168555,10',0
0.838,0.838,-5.35,0.0394,0.212,0.0,0.275,0.848,133.071,4fejBXInswcgNhzuZTFokR,147970,KOINO MYSTIKO,0
0.813,0.778,-5.045,0.106,0.198,0.0,0.583,0.528,98.033,16mGbBq6JHxw3WKxiFbsHv,132704,Panama,0
0.926,0.673,-6.241,0.134,0.213,0.0,0.0969,0.892,102.048,6wx0UEozv6e3X16awO0BCS,153560,FANTA,0
0.845,0.965,-2.89,0.252,0.158,0.0,0.137,0.892,94.959,1qVxFvJoe3xAtxUfEmuAOM,175575,KOKE,2
0.748,0.738,-6.472,0.123,0.0869,0.0011,0.1,0.201,102.004,6D5QFkJLHYuv5f7hvslZxz,172500,MA BELLA,2
0.72,0.954,-3.474,0.219,0.381,0.0,0.0522,0.891,100.039,2FxxKrvX5fZbiS4todDYXc,156000,OH NANA,0
0.85,0.607,-6.158,0.153,0.286,0.0,0.248,0.487,100.019,1NdVyxpoKWcToXF8OwkIfc,145500,Trelos,0
0.629,0.622,-6.976,0.114,0.366,2.65e-05,0.225,0.372,179.916,46aH7ZYbc2P5qQno3G49OH,152000,Monaxiki Kardia,0
0.734,0.762,-4.403,0.231,0.502,0.0,0.218,0.684,140.025,7lmLYFK8qgMpM7J0qgRLrr,140571,VACHERON,0
0.833,0.442,-5.94,0.0486,0.232,2.28e-05,0.196,0.221,160.027,77XZxN3NqEcGDb3pUa70WS,138000,MAJOR DEALS,0
0.812,0.59,-8.454,0.246,0.509,0.0,0.644,0.755,84.985,04g3PRNUhYa6wAoHx3IE17,203294,Carvajal,2
0.832,0.368,-10.384,0.191,0.0663,0.0481,0.103,0.628,130.006,0CPhqd0ZX0CUW2qU5uZP2q,119154,HABIBI,0
0.847,0.902,-3.26,0.328,0.701,0.0,0.295,0.965,94.996,6PX1YSbJraKIRDszpcAY8y,156632,EYE OF THE TIGER,0
0.733,0.78,-5.478,0.272,0.102,0.0,0.261,0.798,99.024,3SX7Wbl2uotkaeKUJkrP85,174545,OMERTA,2
0.762,0.546,-7.552,0.051,0.313,2.18e-06,0.0951,0.56,129.981,35UDMEmFmwJRnSByL4PTYV,241991,AURIO,1
0.736,0.594,-8.523,0.0445,0.248,9.59e-06,0.164,0.668,125.083,766qL8sOkmsPswhAiOzrRC,172800,Normal,2
0.707,0.88,-2.743,0.145,0.0829,0.000116,0.102,0.515,94.903,04QQKADf45xNvlgJHC9nvO,193895,CASABLANCA,2
0.84,0.633,-8.734,0.301,0.227,2.48e-05,0.227,0.547,76.989,4TzuhUQ81vpZAs5V3Yk0Wi,190130,Trap,2
0.7,0.59,-4.919,0.131,0.0473,1.2e-06,0.191,0.264,160.152,3YPWOCQhrJnavJLMnPMzYr,135000,SPECIAL,0
0.815,0.831,-4.251,0.0956,0.283,0.00343,0.132,0.361,121.08,0l3lG8DrnazizwBxGeJ9Qy,130909,XWRIS,0
0.739,0.912,-4.797,0.215,0.346,6.72e-06,0.204,0.274,96.993,6IJuO80Va9Vi7h1STTX87k,203524,Hallelujah,2
0.732,0.658,-9.24,0.265,0.455,1.06e-06,0.347,0.629,139.866,6YfzfBiC4dpF5yv63QcLCY,123045,Skoni,0
0.8,0.696,-4.603,0.0578,0.64,4.42e-05,0.103,0.5,102.0,7m2z3y1R6K7ZXBMYeEK9zn,192941,Vradia,2
0.766,0.753,-2.575,0.187,0.0475,1.1e-05,0.0627,0.557,140.016,6DHZdopL90oWrrUsHSyCjD,197143,BLACK SHEEP,2
0.62,0.834,-5.945,0.0385,0.0892,2.14e-06,0.067,0.929,156.038,1iTNgKcDKw0b2mRA1rMSJ5,213846,Allo,2
0.755,0.777,-6.109,0.033,0.203,0.0,0.234,0.589,122.944,5nM5TStrOQt5HQAt4VzyHz,213733,No Sleep,2
0.731,0.439,-7.649,0.0988,0.241,1.82e-06,0.0838,0.538,83.987,0jVTOnmmmhhbgriZBBV0JC,175714,Gdysou,2
0.735,0.843,-5.807,0.113,0.309,0.0,0.155,0.366,96.98,6vlH3qCZn1PjuBww5Z0e5I,172577,9ARI,2
0.524,0.674,-5.976,0.203,0.483,0.0,0.102,0.462,87.203,67GZhMIBqNdPbwmcQGO7eF,184667,AIORA,2
0.486,0.699,-3.687,0.0631,0.572,0.0,0.179,0.453,130.066,12zzuRnz63FyuBtgTP464y,203558,Alli Mia Fora,2
0.774,0.778,-4.65,0.133,0.542,0.0,0.157,0.938,110.045,0MNvjSqNtUCZ4ikxrRe8kz,157227,MBAPPE,0
0.691,0.727,-7.973,0.0707,0.0907,0.000915,0.115,0.566,119.969,32mjlY9k5lq3UISyFUGWyb,158000,EMRATA,0
0.754,0.734,-8.232,0.393,0.348,1.57e-06,0.0963,0.593,190.131,5TW2fSt9RlaGNtFre7ufqY,204632,BABAS,2
0.571,0.666,-4.764,0.396,0.41,0.0,0.186,0.195,205.812,3nwkz9CX6H0Qie8ehtmyON,213204,Romanzo Criminale,2
0.711,0.759,-5.532,0.268,0.485,5.05e-06,0.0971,0.394,170.163,4Mt52gHMDFcLKplLU4NKaW,158118,Bonnie,0
0.713,0.703,-7.496,0.0335,0.123,1.94e-05,0.0952,0.454,124.96,5URFlr95zjPSDpKdZTpTBi,155167,KAPOTE,0
0.717,0.656,-4.449,0.0797,0.141,2.96e-05,0.0661,0.695,175.956,2btNsI4OvcVl7SAHQQDHFB,157453,Mirame,0
0.924,0.668,-6.795,0.0469,0.446,0.000594,0.0678,0.787,128.027,6WatFBLVB0x077xWeoVc2k,195824,Si Antes Te Hubiera Conocido,2
0.774,0.86,-2.888,0.13,0.131,0.0,0.116,0.446,100.019,7bywjHOc0wSjGGbj04XbVi,196800,LUNA,2
0.705,0.783,-4.783,0.0403,0.138,0.0,0.0984,0.454,103.001,5QjmUqgpPQgXgg4606DqZF,172427,UWAIE,2
0.734,0.578,-4.147,0.295,0.155,0.000242,0.113,0.88,199.997,13BDiikG6y5o5cQTK0HpW6,142022,Soltera - W Sound 01,0
0.641,0.657,-8.338,0.218,0.538,0.0,0.106,0.411,100.016,08pbRBstuvH7ArRxeb8fwT,188887,Hasta Aquí Llegué,2
0.786,0.707,-4.386,0.0635,0.0399,0.0,0.121,0.691,82.045,2gmd7lY3QSzLh0xIY4cRvi,225373,SE ME OLVIDA,2
0.73,0.587,-4.978,0.083,0.0223,0.0,0.14,0.109,119.656,281YJmnThveWjsWVic9Ym6,244000,Las Piponas (Remix),1
0.56,0.681,-6.304,0.244,0.103,0.0,0.106,0.388,155.079,0Sr7ssScx54yxdM2ols7nW,223320,Q U E V A S H A C E R H O Y ?,2
0.819,0.675,-4.281,0.0727,0.0318,0.0,0.289,0.602,92.99,63pLfjK6FvcYJYMGwtHjd6,207747,SORRY 4 THAT MUCH,2
0.775,0.581,-3.621,0.108,0.617,8.33e-06,0.0957,0.658,104.977,1fTjqf10accJCDYstPwwZ6,156577,Ohnana,0
0.841,0.752,-4.735,0.105,0.167,0.00046,0.949,0.67,100.076,3OJDtCdYs8QJnui708tEU3,214643,Soltera,2
0.806,0.746,-5.36,0.0496,0.358,0.0,0.398,0.78,102.443,4DAMvNqHt0s8zJr6JwOoye,148976,MLP,0
0.909,0.762,-3.974,0.0643,0.434,0.0,0.0856,0.843,101.987,4bw8mcDUSRWfQo63ZTYRnU,142335,Según Quién,0
0.815,0.715,-3.981,0.129,0.0718,0.0,0.197,0.432,179.988,3JQxqYDoKdIYuFxe9Yz3Of,160792,BABY FACHA,0
0.857,0.705,-4.775,0.183,0.322,0.00249,0.197,0.874,105.011,5pVJ3IlnpIorU44oXizzG5,240964,Orion,1
0.725,0.709,-5.017,0.129,0.321,0.000189,0.114,0.648,99.993,6a9Z1jUms915w4O7N1PxjY,193039,Santa,2
0.751,0.739,-3.649,0.0789,0.133,0.0,0.141,0.795,94.065,57pj5sOWSCAqZm088LMcE4,186464,Oe Bebé,2
0.787,0.775,-4.607,0.0699,0.0373,0.0,0.116,0.826,99.008,2llFXBrftm6YJzBj3tpk0s,176720,Doblexxó,2
0.912,0.7,-3.331,0.068,0.163,0.0,0.174,0.535,106.981,505v13epFXodT9fVAJ6h8k,170480,AMARGURA,2
0.75,0.682,-3.825,0.0945,0.168,1.28e-06,0.112,0.618,100.036,60u6hcpH5Qm1M3xESdNBrB,165178,Frente al Mar,0
0.726,0.831,-2.035,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,7chTH3GBjjAyagf0SPCZDL,152500,SI SABE FERXXO,0
0.911,0.778,-2.248,0.262,0.0887,2.16e-05,0.179,0.345,96.057,7iQXYTyuG13aoeHxGG28Nh,162768,PERRO NEGRO,0
0.805,0.89,-1.502,0.0634,0.0704,0.0,0.121,0.489,93.037,0rNqDh9zWWJVTLS4VfceHP,180360,Brickell,2
0.677,0.695,-8.404,0.381,0.136,0.0,0.669,0.176,103.848,5PDXWKryvv1SRcmSozUdTZ,144466,TBC (KARMA),0
0.704,0.884,-6.275,0.0527,0.549,0.000364,0.0492,0.964,93.058,2naqSVQHgiaoEpxtkVOhmK,228554,Llorarás,2
0.841,0.738,-7.455,0.307,0.52,0.0,0.0892,0.484,169.918,5RqSsdzTNPX1uzkmlHCFvK,172798,QLONA,2
0.827,0.871,-6.072,0.123,0.0297,1.46e-06,0.336,0.562,125.013,0BoLTC9I3PYefcWd7FOhUh,178609,Chismofilia,2
0.744,0.727,-5.238,0.0649,0.211,4.83e-05,0.351,0.847,155.945,7ExDiKtnpUtoikn2yfQd54,155385,NECESIDAD,0
0.803,0.577,-5.634,0.216,0.423,0.0,0.246,0.452,110.033,0i4uSrPDjfMZJf0gaa0i6D,316364,LA CURA,1
0.801,0.741,-5.572,0.0953,0.162,0.0,0.0584,0.652,93.98,2NFWEVIzLcWARyI8BzgA23,169888,Contentoso,0
0.897,0.755,-5.684,0.144,0.00758,0.000451,0.264,0.567,110.008,1pLCpA1RN8avJxSD3ZCwhj,214120,Pa' Que La Pases Bien,2
0.82,0.565,-5.965,0.17,0.158,2.45e-05,0.0469,0.773,105.11,2J9B63FawlTaPdg4eH5X03,204000,Loco,2
0.73,0.701,-5.885,0.106,0.132,0.0,0.151,0.785,175.95,6DUdDIRgLqCGq1DwkNWQTN,207307,Borro Cassette,2
0.865,0.573,-5.501,0.0678,0.0863,0.0,0.305,0.563,94.999,2CeKVsFFXG4QzA415QygGb,155960,Feliz Cumpleaños Ferxxo,0
0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,3tt9i3Hhzq84dPS8H7iSiJ,162638,La Bachata,0
0.529,0.528,-6.704,0.0846,0.306,0.0,0.604,0.364,110.175,0W2pF7zyj9dwZVK1RoUyjh,390545,WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),3
0.841,0.774,-4.963,0.0421,0.117,2.66e-06,0.0674,0.494,95.006,3KZCP2StVGdWkOKyRZNWA4,192120,Es Un Secreto,2
0.373,0.464,-8.606,0.256,0.86,0.0135,0.127,0.301,79.503,1qbql17v0Hazo94o5RUyWQ,237908,KINTSUGI,1
0.751,0.722,-4.197,0.0506,0.457,0.0,0.178,0.788,140.043,1JXcB149QtbcIpDUA6YZOB,220135,Algo Que Se Quede,2
0.536,0.396,-7.804,0.0687,0.604,6.97e-05,0.0969,0.491,157.846,3fJHbMUnzceimOnNjp63fF,186456,Primera Cita,2
0.794,0.576,-12.111,0.0591,0.225,0.00381,0.0854,0.914,94.993,3u2jlo9kygiIAq7SPVuw6S,214121,Dile a Tu Amiga,2
0.81,0.487,-3.737,0.174,0.0914,0.0,0.143,0.647,199.962,6ZCfGA0bPM50DPmcSlJKGY,154969,HABLAME CLARO,0
0.521,0.592,-7.777,0.0304,0.308,0.0,0.122,0.535,157.969,2plbrEY59IikOBgBGLjaoe,251668,Die With A Smile,1
0.634,0.725,-4.945,0.0587,0.0776,0.0,0.211,0.795,159.845,54zcJnb3tp9c5OVKREZ1Is,154375,MI EX TENÍA RAZÓN,0
0.722,0.68,-7.091,0.0846,0.0973,0.000293,0.58,0.713,171.968,4BXG52ul7GlV4Qpve6JDJo,240255,Señal De Vida,1
0.733,0.527,-5.985,0.0486,0.364,0.0,0.0999,0.371,110.045,4YnmQG1fnJR9LnTZtix70T,321742,WYA REMIX RED,1
0.815,0.856,-3.825,0.122,0.4,8.34e-05,0.244,0.872,91.995,5YJ4BVvTFmVCxUyhKejHfR,151667,Pa' Que Retozen,0
0.858,0.665,-4.772,0.152,0.126,0.0,0.119,0.659,100.09,1hZsWUnLbqRw09jLAMQSsb,195587,CLASSY 101,2
0.916,0.481,-4.483,0.194,0.0179,0.0,0.121,0.714,95.998,05sO6FK8E9l2cfwnEUTjHq,172507,CUAL ES ESA,2
0.7,0.582,-5.96,0.0356,0.0502,0.0,0.0881,0.785,116.712,0WbMK4wrZ1wFSty9F7FCgu,218424,"Good Luck, Babe!",2
0.67,0.91,-4.07,0.0634,0.0939,0.0,0.304,0.786,112.966,1d7Ptw3qYcfpdLNL5REhtJ,157280,Taste,0
0.769,0.722,-5.485,0.0507,0.0584,2.56e-06,0.111,0.57,119.973,1Es7AUAhQvapIcoh3qMKDL,256000,Timeless (with Playboi Carti),1
0.776,0.667,-6.622,0.0983,0.0146,0.3,0.0761,0.618,130.019,3WOhcATHxK2SLNeP5W3v1v,145219,Guess featuring Billie Eilish,0
0.747,0.507,-10.171,0.0358,0.2,0.0608,0.117,0.438,104.978,6dOtVTDdiauQNBQEDOtlAB,210373,BIRDS OF A FEATHER,2
0.638,0.855,-4.86,0.0264,0.00757,0.0,0.245,0.731,127.986,7221xIgOnuakPdLqT0F3nP,178206,I Had Some Help (Feat. Morgan Wallen),2
0.742,0.757,-4.981,0.0421,0.0187,0.0,0.305,0.957,139.982,4xdBrk0nFZaP54vvZj0yx7,184841,HOT TO GO!,2
0.754,0.514,-7.721,0.0471,0.0257,3.98e-05,0.0808,0.363,114.997,24XihnoVPWXlKJ4BgXqjVM,156522,It's ok I'm ok,0
0.53,0.406,-7.507,0.033,0.656,0.0,0.133,0.338,115.94,51rfRCiUSvxXlCSCfIztBy,157147,"I Love You, I'm Sorry",0
0.669,0.586,-6.073,0.054,0.274,0.0,0.104,0.579,107.071,5N3hjp1WNayUPZrA8kJmJP,186365,Please Please Please,2
0.804,0.957,-5.452,0.034,0.125,0.0174,0.114,0.962,126.035,19RybK6XDbAVpcdxSbZL1o,151740,Apple,0
0.722,0.709,-4.95,0.0273,0.0633,0.0,0.0804,0.604,81.012,2FQrifJ1N335Ljm3TjTVVf,171292,A Bar Song (Tipsy),2
0.852,0.697,-5.52,0.0439,0.0973,0.00037,0.0678,0.919,138.029,5AJ9hqTS2wcFQCELCFRO7A,155152,MILLION DOLLAR BABY,0
0.552,0.73,-6.203,0.0381,0.0011,0.0,0.0837,0.162,116.875,7z7kvUQGwlC6iOl7vMuAr9,220037,Dancing In The Flames,2
0.74,0.643,-5.446,0.0413,0.041,0.00229,0.0407,0.96,117.025,19XpFsce28aByvCC4g89tJ,251424,Too Sweet,1
0.432,0.583,-4.682,0.0687,0.174,0.0,0.0933,0.544,181.489,51eSHglvG1RJXtL3qI5trr,161831,Slow It Down,0
0.701,0.76,-5.478,0.0285,0.107,6.54e-05,0.185,0.69,103.969,2qSkIjg1o9h3YT9RAgYN75,175459,Espresso,2
0.467,0.247,-12.002,0.0431,0.612,0.000271,0.17,0.126,148.101,3QaPy1KgI7nu9FJEQUgn6h,261467,WILDFLOWER,1
0.727,0.782,-8.529,0.042,0.0563,0.336,0.225,0.655,119.992,1BJJbSX6muJVF2AK7uH1x4,177599,Move,2
0.701,0.751,-8.39,0.0502,0.123,0.0,0.15,0.22,129.994,4q5YezDOIPcoLr8R81x9qy,218005,I Can Do It With a Broken Heart,2
0.669,0.561,-6.538,0.0411,0.495,0.00962,0.0954,0.841,150.069,6MzofobZt2dm0Kf1hTThFz,169698,Diet Pepsi,0
0.635,0.601,-6.129,0.0295,0.246,0.0,0.11,0.332,123.994,3Vr3zh0r7ALn8VLqCiRR10,172533,Stargazing,2
0.645,0.646,-8.334,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,46kspZSY3aKmwQe7O77fCC,228639,we can't be friends (wait for your love),2
0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.104,0.242,159.92,17phhZDn6oGtzMe56NuWvj,210689,Lose Control,2
0.477,0.854,-4.715,0.275,0.0858,0.0,0.065,0.314,140.515,7ov3TDp5D00Rnu5R1viX4w,179790,New Woman (feat. ROSALÍA),2
0.739,0.904,-2.655,0.0442,0.549,1.03e-05,0.0948,0.788,167.033,6aJn7Cst74cj4lNIiPRgav,129883,Touch,0
0.882,0.645,-7.233,0.0601,0.475,4.13e-05,0.057,0.788,114.933,0io16MKpbeDIdYzmGpQaES,104419,Embrace It,0
0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.108,0.739,114.935,2uqYupMHANxnwgeiXTZXzd,171783,Austin,2
0.646,0.668,-5.203,0.0282,0.491,0.0,0.212,0.64,90.969,5uQ7de4EWjb3rkcFxyEOpu,148318,Belong Together,0
0.417,0.743,-5.094,0.0481,0.0154,0.0,0.191,0.128,161.877,5kDgJffgJ0lYHTSiaXFWNw,171244,BABY I'M BACK,2
